,WT
1142,0.987239227144251
1143,0.8129653838061179
1144,0.9525532328088671
1145,0.816044228743492
1146,0.805504145945515
1147,0.7531503690834791
1148,0.9542808938366841
1149,0.862326217763497
1150,0.967998205624662
1151,1.25818334262328
1152,2.95027092170326
1153,0.767893299283295
1154,0.985659998226607
1155,0.720015122511625
1156,1.02062480966885
1157,0.795929829957014
1158,0.8699713261311279
1159,1.04778232089481
1160,1.2197162707826699
1161,1.17912003802457
1162,1.29417555111459
1163,0.759085800207761
1164,1.29969653282931
1165,1.49106211309939
1166,0.9307437751803058
1167,0.660326319737915
1168,0.7160128043976329
1169,0.8809677253955279
1170,0.9075819973950009
1171,0.90778108238178
1172,0.8989590424188009
1173,0.9562759320836429
1174,0.952050098190856
1175,0.8709275642899179
1176,0.9615634087828141
1177,0.7567519823997509
1178,1.03321151946369
1179,1.82797965357081
1180,0.8122056833865521
1181,0.9272079462284821
1182,0.808822532533894
1183,1.2256279267736299
1184,0.752795176610418
1185,0.8183985481063258
1186,0.957581250110728
1187,0.8199627371474009
1188,0.750825133469419
1189,0.834646058757376
1190,0.734995342855333
1191,0.697628169536388
1192,0.9709896846586309
1193,0.907508488673352
1194,1.05737602668177
1195,1.7084634374053502
1196,1.51596875629208
1197,1.00869387149912
1198,0.9117565365767559
1199,0.8286519511091809
1200,1.8130040425226202
1201,0.808180104017999
1202,0.968178125935577
1203,1.18238754878235
1204,1.1066349771655701
1205,0.9038269301868941
1206,1.08203971630071
1207,1.01402135733557
1208,1.19130750414873
1209,0.7397018767045909
1210,0.7598178845914709
1211,1.8137370101236798
1212,0.713038027153384
1213,0.9315762322005721
1214,0.78079794094521
1215,1.0654772384411302
1216,1.5712922593194198
1217,0.821886721159138
1218,0.7552965959616591
1219,1.07610645025554
1220,0.946535115379478
1221,1.44476815127152
1222,1.06239610240991
1223,1.93253311639122
1224,0.964450876263822
1225,1.27304366396289
1226,1.08390711558299
1227,0.906805088656277
1228,1.41707379621398
1229,1.25448903073367
1230,0.977401604068141
1231,1.07547987039134
1232,0.9245859064751941
1233,0.8949358870855358
1234,1.12863062720585
1235,1.05224412482151
1236,0.9396051087276239
1237,1.22526816301428
1238,1.2769993053647901
1239,1.1715330020197299
1240,0.846561117094533
1241,1.87600842443232
1242,0.7245571293445051
1243,1.02213903962633
1244,1.0284872370093399
1245,2.20367916614376
1246,0.9048912600047159
1247,0.8548503818067809
1248,0.85832867881401
1249,1.1321618160333402
1250,1.17840356191941
1251,1.2462312706575
1252,2.18757527071538
1253,0.899889483044136
1254,0.921505801005178
1255,0.9170269892224491
1256,1.01867142405952
1257,1.26247311391378
1258,0.8337130567633649
1259,0.7936217430614408
1260,1.14040649638361
1261,1.3577009993970302
1262,1.1209362377937901
1263,0.846012855776039
1264,0.9654263334781921
1265,0.8437663297634309
1266,0.747956363543621
1267,0.809288806430912
1268,1.24103479083888
1269,0.9401927425824559
1270,0.961994749374848
1271,1.01139704242246
1272,1.0988393346599898
1273,0.892400518634363
1274,0.878572868294645
1275,1.11219368475307
1276,0.9563451564454549
1277,1.17906336563135
1278,0.905042201470612
1279,1.13587950414358
1280,0.914375159017101
1281,2.72446134587937
1282,0.8276199813525179
1283,0.960368540466565
1284,0.889835065991085
1285,1.6819832387343898
1286,1.12430149457049
1287,0.8524295260249649
1288,1.1514340483471799
1289,1.5078346338639
1290,1.28978284657267
1291,0.8132286074255609
1292,0.699485958741845
1293,0.8072025447214191
1294,1.65113492665262
1295,0.937761290478342
1296,1.04183061297864
1297,0.918733134747072
1298,1.47686554847921
1299,0.832035434548116
1300,0.8082902835010859
1301,0.846995118769132
1302,0.7940045653251461
1303,0.913077639320698
1304,0.9137872291150841
1305,1.00641738525895
1306,0.834452861349978
1307,1.0616996246905699
1308,1.21475508787403
1309,0.7039527727480089
1310,0.669386044325506
1311,0.9534212765393529
1312,1.0376955563794499
1313,0.841943440720993
1314,0.84978901578116
1315,1.09257336269874
1316,0.779764845988328
1317,0.823365790291903
1318,0.898247567596756
1319,0.936372800404327
1320,0.8843730040823691
1321,0.7081406460909441
1322,0.99810058743821
1323,0.8260925340233108
1324,0.646856722648343
1325,1.3844764533071003
1326,0.8758810790756101
1327,0.979602758693953
1328,0.840733106958683
1329,0.7620981014686958
1330,1.18370216547115
1331,0.8750768725113809
1332,1.2568567741296999
1333,1.60162666845253
1334,0.765179263198897
1335,0.9985041341903991
1336,0.936644064586875
1337,0.903610111581028
1338,0.834436284788933
1339,1.03447093207176
1340,0.9666019560441421
1341,1.41702476325409
1342,1.0277463700395302
1343,0.780153156409251
1344,0.7494552423254879
1345,1.44825401510953
1346,0.7887107113110929
1347,1.31998278343548
1348,0.7593147570269271
1349,1.0581186545336898
1350,1.03191269117868
1351,0.809842221937701
1352,0.7279091269810559
1353,0.9063790800578341
1354,1.0642122906485
1355,0.873878682720823
1356,0.797164514621879
1357,0.9025034200708308
1358,0.7928346501736491
1359,0.830697344361628
1360,1.67228801934702
1361,2.43058254333489
1362,1.1574777279152
1363,0.833215251945122
1364,0.717971724420947
1365,0.771963195659444
1366,0.823369586357566
1367,0.89855349643136
1368,0.8580975812029641
1369,1.35726926444876
1370,0.8188169033452251
1371,0.7295772789576841
1372,1.04637413394099
1373,0.725823732696538
1374,0.716795128213421
1375,0.819754096046818
1376,0.969073461418027
1377,0.872743022751424
1378,0.9771811124995999
1379,0.886951945211164
1380,1.37756007539796
1381,1.36975195077063
1382,1.04664831816187
1383,0.957325180140973
1384,0.963400459671938
1385,0.969504075311448
1386,0.768847746134749
1387,0.862365387696473
1388,1.33273927995095
1389,0.789199731317278
1390,0.711285389149825
1391,0.760914883826052
1392,1.01983636819781
1393,1.1703492298173201
1394,0.947431469906674
1395,1.7853374655396
1396,0.9941881838650299
1397,0.9439846062550821
1398,0.907685534156379
1399,1.1101475606248898
1400,1.0059726061299799
1401,0.7860941757158371
1402,0.9730666452773441
1403,0.8017180938850251
1404,1.16569164512776
1405,1.04223068658769
1406,1.46124944488998
1407,0.901797216819395
1408,0.7674081878380041
1409,0.8752541196238149
1410,1.07759924765492
1411,0.821962940270633
1412,0.9781121640405859
1413,1.1635062249158898
1414,1.48065167918239
1415,1.5558716805943
1416,0.994079930282119
1417,0.889717715458595
1418,1.0729784848705402
1419,1.09054776457535
1420,1.18708231851323
1421,0.7848280498830591
1422,0.706855335994998
1423,0.732310266871673
1424,1.22735428413258
1425,1.04367805312066
1426,0.9083557696880029
1427,1.24777784607435
1428,0.8197567925110641
1429,1.33215690241241
1430,0.9844865433653879
1431,1.63709735071071
1432,1.44071808599747
1433,0.684971121316285
1434,0.952017784827025
1435,0.8925629912599321
1436,1.17552482451252
1437,0.7754473129664399
1438,0.99542078162626
1439,0.968247003520771
1440,0.8377612454302991
1441,1.01857874638108
1442,0.803321337754253
1443,1.7134326364600199
1444,0.9633119026770269
1445,1.1392928679676
1446,0.9294407162719069
1447,1.16397990647135
1448,1.0991553568436099
1449,0.741534183208968
1450,1.1015856470290601
1451,1.04127802084607
1452,0.73391170883559
1453,0.9273507134375709
1454,0.956185653853147
1455,0.779175441179383
1456,0.8328319789741041
1457,1.19340986506401
1458,0.915945473062782
1459,1.13242486360162
1460,0.9768709825995899
1461,0.927674374396973
1462,0.9563067802305492
1463,0.886410062419282
1464,1.1269570421511101
1465,0.772162573047675
1466,1.20862807167788
1467,0.9732227505323822
1468,1.0207679211704301
1469,1.71105199359502
1470,1.03011729281423
1471,4.98796528510754
1472,1.07641446893932
1473,0.946012998194833
1474,1.17282519832296
1475,0.9359447777748579
1476,0.731673232928254
1477,0.986358400285821
1478,0.7016184697109671
1479,0.765328552009922
1480,1.00310326428803
1481,0.9298554884253689
1482,0.891209003164718
1483,1.0090157723506599
1484,0.772479276828755
1485,1.37279888419649
1486,1.18418044228917
1487,1.15220734791542
1488,0.8143191007701209
1489,0.8881694652415091
1490,0.8588891779300479
1491,0.9234992105631659
1492,0.8867424924565509
1493,0.8259601742225631
1494,1.13554987855695
1495,0.9122098645133672
1496,0.812790429703018
1497,1.00597355063796
1498,0.990802425056371
1499,0.807522054940249
1500,0.950082824884295
1501,0.824886363579664
1502,0.9520712573417309
1503,0.946945938018826
1504,0.913695351850913
1505,0.7772962857241079
1506,0.792068075803843
1507,1.22811508642618
1508,0.891459076500452
1509,0.919782131856015
1510,0.814841305336644
1511,1.2253755473023502
1512,1.01301011512722
1513,1.26245843761
1514,1.01487745924327
1515,0.817393026412023
1516,0.898098681332604
1517,1.30618556074222
1518,1.03840171716498
1519,0.867565223713472
1520,0.948067761349604
1521,0.843420923714756
1522,0.8563065365455659
1523,0.798123070505115
1524,1.15135465185417
1525,0.74337465693608
1526,1.2033713051031398
1527,1.11257757554252
1528,0.8927805877127449
1529,0.7840946999787919
1530,0.774381838069671
1531,1.0630501874681
1532,0.9424846019597919
1533,0.797772570827409
1534,1.52054008012814
1535,0.974575097536878
1536,0.8401491684181508
1537,0.9119391201822891
1538,0.857838644352044
1539,1.03039613649315
1540,1.6457430487587101
1541,1.14234593654001
1542,0.78561543680413
1543,1.1392361812173502
1544,0.828783073313815
1545,0.898355818379728
1546,1.08724986758172
1547,1.01644586983984
1548,1.12350478115046
1549,0.8893427605019301
1550,0.9024084100155259
1551,1.25798657884949
1552,0.824305751615302
1553,0.834972598517202
1554,1.12442592163326
1555,0.8835040476163449
1556,1.6727164376950499
1557,0.9230137702992719
1558,1.05309796108697
1559,1.29064214201124
1560,2.05965027161388
1561,0.9488289434126271
1562,1.45141728883079
1563,0.885838036348647
1564,0.7786738592162521
1565,0.909494711950892
1566,1.04607516759141
1567,1.41912341185722
1568,1.04618403909171
1569,0.907144330152438
1570,1.2251091609033702
1571,0.7812184359416849
1572,1.0587113767586
1573,0.9574257896454671
1574,0.9717598563855671
1575,0.867113976847813
1576,0.963228856255662
1577,0.8826824063599409
1578,0.853831345544937
1579,0.9501342395821509
1580,0.930350203856283
1581,0.882633141906884
1582,1.13463706237521
1583,0.8456816148667571
1584,0.743108304312309
1585,0.981410711679307
1586,1.7986904726467299
1587,0.86254162953199
1588,1.16117513161867
1589,1.0089940890457
1590,0.7397068139604771
1591,1.17449358175917
1592,1.1530411170154
1593,0.8370791492154069
1594,0.76409738260159
1595,0.9112467214309891
1596,0.9912362230702841
1597,1.26583200191051
1598,0.8354905155562671
1599,1.18867809193683
1600,0.8744329982907809
1601,0.803147758841518
1602,0.8979339317388441
1603,0.8831939506114829
1604,0.7804646375201241
1605,0.7772707505431229
1606,0.79172892992091
1607,0.816034922974209
1608,0.861904660637815
1609,1.22996313730014
1610,0.869579342729581
1611,0.877067031651085
1612,1.0019502172102
1613,0.9889427664995291
1614,0.877225403302973
1615,1.05544660355928
1616,1.4241838812901202
1617,1.30206957420971
1618,1.1418868703835099
1619,1.049221506031
1620,0.870533074461399
1621,0.791207573632126
1622,0.707877869690079
1623,1.58135523060528
1624,1.8238224278213302
1625,0.931058180796587
1626,5.428916419334411
1627,0.6740778729934821
1628,1.0576059358096899
1629,1.45804026739937
1630,0.7906196895464009
1631,0.9633072819071791
1632,0.8918009747527871
1633,1.12404719814139
1634,0.844632420336898
1635,1.17578241708349
1636,1.06556408399884
1637,0.785635803859441
1638,0.7717041018774459
1639,1.53314984781897
1640,1.2365200481365202
1641,0.7365646831419909
1642,1.1580272002686
1643,1.1949171266871002
1644,0.8365366198016221
1645,2.32345284181287
1646,1.1803538730638998
1647,0.866139397097057
1648,0.7431800231317859
1649,0.989266118934583
1650,0.74357459941016
1651,1.16951224757691
1652,0.788709988738571
1653,0.8753296708841359
1654,0.8547441758169431
1655,1.0128659549235999
1656,2.65792094201259
1657,0.9045502863241529
1658,1.3973702879257301
1659,1.5402684089775902
1660,0.8834963305422071
1661,1.25607292720889
1662,1.18382127176866
1663,0.758441120688667
1664,1.06163312622263
1665,0.795082605393943
1666,0.924498766712379
1667,0.837750315926833
1668,0.96795457520216
1669,0.805770366760785
1670,1.4487610056418
1671,0.9657193662724591
1672,1.17597897560492
1673,0.9273862137508531
1674,0.908135850309861
1675,1.27931452561313
1676,0.908895023062097
1677,0.76722113388388
1678,0.93007266819666
1679,1.00915365428988
1680,1.10448987149374
1681,1.21063852076784
1682,1.0423483377584701
1683,0.97869713413076
1684,0.952472066755342
1685,1.0243284749209
1686,0.965219493259542
1687,0.88918985055888
1688,1.06073269110339
1689,0.8870893992835029
1690,2.89351213364372
1691,1.2965776169091399
1692,0.758531593695478
1693,1.76440658983289
1694,0.886713124112735
1695,0.9918137072173799
1696,0.7422178111843399
1697,1.05511838092908
1698,0.801192156397717
1699,1.05224026612117
1700,2.2253397698660002
1701,1.1246907053818
1702,1.1729698049352901
1703,1.35995442684284
1704,0.9084024646747421
1705,0.977404244774958
1706,1.35339564168914
1707,0.9139483788927579
1708,0.8644722354087941
1709,0.702898448290436
1710,2.73065400227795
1711,0.8494635610846191
1712,0.8974515862970792
1713,0.9223637394728591
1714,0.9298722647163381
1715,1.3181637894079
1716,1.2672398411580599
1717,0.8628414743670401
1718,0.8179821639494391
1719,1.14335752221536
1720,1.02252714024839
1721,0.732510548008987
1722,0.8602116631889549
1723,0.7013718843418678
1724,0.7008796205903751
1725,1.07937399711942
1726,0.673949414948744
1727,1.19812696762233
1728,1.9785660795766598
1729,0.9857150681120479
1730,1.60437467315234
1731,0.7083211270749059
1732,1.3689125646489502
1733,1.08341170413429
1734,1.08810358794149
1735,0.6908230154785531
1736,0.7692635096211641
1737,0.850080039523838
1738,0.8137299275696391
1739,0.709232076601768
1740,0.7613543269550942
1741,1.11963361226685
1742,0.744418323293889
1743,0.783658770318504
1744,0.7940754335842791
1745,0.8744742696245559
1746,0.6865257414538489
1747,1.2173556958388
1748,1.14594535735647
1749,0.6452108370604279
1750,0.7821349755508259
1751,0.7646041008867641
1752,1.02541283820098
1753,0.87408479449794
1754,0.8284911547110451
1755,1.64269551877159
1756,1.46927106285395
1757,1.08756609518474
1758,1.79420472798448
1759,0.946534904141655
1760,0.881702677052871
1761,1.2755946823423001
1762,0.9573911778950509
1763,1.4634555846915098
1764,1.03383486183129
1765,0.887882038306486
1766,1.91101213803158
1767,0.7995055087088871
1768,0.8297868052456109
1769,0.8173354081436841
1770,0.7593280833575501
1771,1.03566204941719
1772,1.1121962756252899
1773,1.46276867839456
1774,1.1027453228047701
1775,0.667685280186287
1776,0.887127147204009
1777,0.9883004139195849
1778,1.2951182231685001
1779,1.22822885217382
1780,0.810568565331352
1781,0.766295193742589
1782,0.8978947049480179
1783,0.9246436774235269
1784,1.44925387317591
1785,0.9675138436954158
1786,0.788269193625693
1787,4.10178665079098
1788,1.37682160561669
1789,0.8367060947852841
1790,0.879323892276777
1791,0.8640511419440671
1792,0.867911527222999
1793,0.8721244711068331
1794,0.757827092396764
1795,0.8269643941071421
1796,1.0699612260902198
1797,0.747157174252377
1798,1.2049614303493899
1799,1.66037341415086
1800,1.19048711299967
1801,0.7520005771846959
1802,0.946147309903338
1803,0.838422285298715
1804,0.8381529964760349
1805,0.7554935681457778
1806,1.3321622696478999
1807,0.9736207878374681
1808,0.736323432793136
1809,0.801264964146948
1810,1.12433675577214
1811,0.7436618084826501
1812,0.6802778942329039
1813,0.9305165175226401
1814,0.9350690247570729
1815,0.869275661101192
1816,1.02151823747605
1817,0.9672964171631899
1818,1.0018433836301999
1819,1.1232155907503
1820,1.04588639150569
1821,0.7763511425705609
1822,0.87149350941763
1823,0.853304352590425
1824,0.735357727926677
1825,1.13137005372617
1826,0.7656966548464941
1827,0.8244179742523159
1828,1.0864722464435899
1829,0.7619015850558559
1830,1.0610207590165999
1831,0.978592448007047
1832,1.03889574555179
1833,1.67612158266206
1834,0.7197682573949771
1835,0.7960248159109929
1836,1.23985596053348
1837,0.753470707980999
1838,0.832427188638757
1839,0.6941148844341309
1840,0.7786181197376659
1841,1.48577348247375
1842,1.18268195704317
1843,0.791284253790282
1844,1.03020792983044
1845,0.657580371282149
1846,1.61735753792815
1847,0.786762835262826
1848,0.949133206819964
1849,0.918611239592108
1850,1.02069793476322
1851,1.00963067093577
1852,0.845381301996539
1853,1.07899073067147
1854,1.05517875846539
1855,1.076303387681
1856,1.09135453617748
1857,1.46473744818902
1858,0.6642572944753989
1859,0.7303966438813779
1860,1.21578211878244
1861,0.790978293296093
1862,0.7086206133996681
1863,1.23235946312045
1864,1.06889723683116
1865,1.10016928283892
1866,0.9051797901437719
1867,1.18504904078555
1868,0.8740856476841059
1869,0.896585573860745
1870,0.730772814037402
1871,0.7340320750281909
1872,0.8423189654248059
1873,1.01127241127365
1874,0.8610114951034109
1875,1.03888232339093
1876,1.21342863263023
1877,1.50663845386666
1878,0.7178146715505941
1879,1.13492423430567
1880,1.27665444085974
1881,1.00939219457129
1882,0.8814591892319641
1883,0.9984066300137359
1884,1.06054726453243
1885,1.7868096328783603
1886,0.7624320097789871
1887,1.16781965476159
1888,1.14834724813078
1889,0.969382369364287
1890,0.9289389589603929
1891,0.98531345910209
1892,0.756160960398356
1893,0.952878630777905
1894,0.756924056120847
1895,0.8461119128801858
1896,1.4987026957823602
1897,0.808209935182029
1898,1.2983277061603
1899,0.9456059541785441
1900,1.33931551078245
1901,0.7614499647954529
1902,1.03960903471373
1903,1.17598337128489
1904,0.9704941362501609
1905,1.1705769662395602
1906,1.14314230406578
1907,0.881951247934629
1908,1.0032549549316099
1909,0.870965652376581
1910,1.95300700724594
1911,0.9553038750686851
1912,0.945561632635873
1913,1.7553244943665502
1914,1.1767189634547401
1915,1.6271327379311398
1916,1.35261887961396
1917,1.0753747781887
1918,0.8781329335653589
1919,0.96813880109513
1920,0.942024589882269
1921,0.764399004517713
1922,0.9785514980065401
1923,0.9764398809971371
1924,1.1190016145419701
1925,0.926739826952866
1926,1.38512809517615
1927,1.04421623768043
1928,1.0677212572552601
1929,0.774141641568447
1930,1.08987421319875
1931,0.840222475776514
1932,1.1556318077621002
1933,1.27269646771138
1934,1.13647877889761
1935,0.9012516428101669
1936,0.746579748544735
1937,1.23984135557549
1938,3.5660617397314303
1939,1.10422515332369
1940,1.07705264533982
1941,0.8273156990921999
1942,0.9518239753994241
1943,0.7723124210198629
1944,0.8810459066169051
1945,1.4760633723246899
1946,1.0110173910706801
1947,1.45801677197219
1948,1.5186783367921999
1949,0.8834502273331429
1950,0.763543925115457
1951,1.93884221473107
1952,0.9702162719161279
1953,0.924584463499895
1954,1.19292638671208
1955,0.96785661965268
1956,1.0288692154427599
1957,0.817111813175548
1958,0.859453226418968
1959,1.03164928907809
1960,0.7827729008243259
1961,1.1512874911353799
1962,0.8539603200076998
1963,0.913838061789882
1964,0.962759005008879
1965,1.1265429823863602
1966,0.9732706879469749
1967,0.935517018935914
1968,1.1364233575953702
1969,0.9680407503067391
1970,0.9580794171771351
1971,1.11832864182706
1972,1.08162437613311
1973,0.704278668580092
1974,1.34203632275196
1975,1.0828411718611801
1976,0.8642894508974449
1977,1.06849799017052
1978,1.50470507738305
1979,0.893184881330059
1980,1.3775749454193402
1981,0.7544321721903772
1982,0.9230183373472491
1983,1.21225412474057
1984,1.35253856161197
1985,0.831069394142952
1986,1.0195522081486
1987,0.8905549451059641
1988,1.00264462529888
1989,1.01947216151669
1990,1.4168959782334398
1991,0.975082234816698
1992,1.12473417608352
1993,1.12965964024549
1994,0.757242680148484
1995,0.888195610897032
1996,0.997113520365006
1997,1.22527852650452
1998,0.7949745224261859
1999,1.1615646368205501
2000,1.1118856473477199
2001,0.723328057812121
2002,0.6908382114668371
2003,0.9830916169814341
2004,1.2686643625984
2005,0.993660540839335
2006,0.8233741095612779
2007,1.73604334706308
2008,1.05105730447888
2009,1.53792418567
2010,1.36767480134516
2011,0.87798102128118
2012,0.8171628154799742
2013,1.3184570645904399
2014,0.905296656491198
2015,1.0560618273237599
2016,0.837695997448585
2017,1.30306784268627
2018,2.01730711680577
2019,0.850191687959992
2020,0.8214745887403541
2021,0.861239938071602
2022,0.8550954152778679
2023,1.0673893063262099
2024,0.868802342630716
2025,1.1501892597700802
2026,1.7897119902296401
2027,0.8295509691165991
2028,0.8084341908944741
2029,1.01263236904155
2030,0.7811902370794129
2031,1.28649236421641
2032,2.01240543466814
2033,1.4321587937626499
2034,1.46924130516186
2035,1.36393908600014
2036,2.16166275696891
2037,0.7375611954410942
2038,0.8058757705007121
2039,0.8770598834910249
2040,1.21392772019872
2041,1.13460541359302
2042,3.06046535762641
2043,0.921604642324614
2044,1.0505105294115
2045,1.2463846692150802
2046,0.984290169999199
2047,0.869170698661086
2048,0.9151765960246859
2049,1.29282697913789
2050,1.22684806766859
2051,0.836293872162978
2052,0.8683621994590649
2053,0.8821783958086609
2054,1.3420067780316698
2055,1.0734997853336998
2056,0.739516942153367
2057,1.7601397814642799
2058,1.1335848895116498
2059,0.9256549026000319
2060,1.47720306855409
2061,1.48201268357966
2062,1.0889660975193
2063,1.0796397946214
2064,0.92706709830522
2065,0.9050504457465159
2066,1.5133155736263701
2067,0.736658508779698
2068,1.3030107003713
2069,1.1393688401368602
2070,0.7419641571805251
2071,0.8789202915023421
2072,1.1434169611357
2073,1.6671437094981598
2074,1.01204233100213
2075,0.9834623994416659
2076,0.928914168907178
2077,0.978263786444208
2078,1.20352300841105
2079,1.04407542576445
2080,0.8574172987845029
2081,1.84698362095371
2082,0.871791568896661
2083,1.0995938872856499
2084,1.2920202453541898
2085,0.9053401734759259
2086,1.28635245754725
2087,1.18111137789208
2088,1.31313294750889
2089,1.09105734808542
2090,1.12719074038398
2091,1.2544978203566002
2092,1.0004888832723
2093,0.874411706427511
2094,1.28698679119469
2095,1.15289057870477
2096,1.5965321636943
2097,0.934841617183391
2098,1.0836691632239799
2099,0.9525424539868911
2100,0.8426407790011141
2101,2.46557593629015
2102,0.9296267782122549
2103,1.1620941053426999
2104,1.2347334576122
2105,1.31123232193067
2106,1.0983022196861898
2107,1.5069701327570502
2108,1.1938273772411
2109,1.02373782990768
2110,1.18972031781915
2111,1.05876886889889
2112,1.10503437655519
2113,0.9809851858291591
2114,0.918547595602449
2115,0.943197196627759
2116,1.11472251750549
2117,0.956071238086261
2118,0.863947481107241
2119,0.8344579176414971
2120,0.961970163622963
2121,0.807337211343402
2122,0.9555493427096521
2123,1.08423005706138
2124,0.888460922661362
2125,0.875796837297542
2126,1.02734167271861
2127,0.7667343254833491
2128,1.31997104815679
2129,1.07604902243958
2130,1.9349514531023002
2131,0.9251203808911159
2132,0.984853283283952
2133,0.9711137516765821
2134,0.798789060755486
2135,0.919384757701672
2136,0.8891421432804569
2137,0.9743309405999321
2138,1.0345002425449699
2139,1.14888844804062
2140,0.966731331789442
2141,1.1306423627828799
2142,0.7147492950935191
2143,1.25510718049379
2144,0.975632422177946
2145,0.8064339912600692
2146,1.9613849430568897
2147,0.9804443252753929
2148,1.56992478495936
2149,0.9805845513443809
2150,1.14254311220368
2151,0.718904683322008
2152,0.889855727408772
2153,0.677880624919861
2154,1.22329562744551
2155,1.10940558537436
2156,0.8136782335706401
2157,1.0619437984071
2158,0.897582843666548
2159,0.8016692754413121
2160,1.0166294683664598
2161,0.8981312760378249
2162,0.922219742228145
2163,1.6368190608446398
2164,1.42483164993999
2165,0.7983764663088571
2166,1.3771577640823103
2167,1.16214023920231
2168,0.7687487747905859
2169,0.982603725743895
2170,0.696941685765001
2171,1.3234165590701201
2172,0.75610754732082
2173,0.871383363343495
2174,0.8613864151755741
2175,1.34756678171198
2176,1.21220859174319
2177,1.28296390706813
2178,1.0428168879547701
2179,0.728402971611294
2180,1.3359243964609098
2181,1.01159742233245
2182,0.755987773126982
2183,0.782292633531647
2184,1.02227465156454
2185,0.7506365861731
2186,0.714094261865654
2187,1.3266572655024298
2188,0.6829018577936301
2189,1.0372897026086199
2190,0.906108688667983
2191,0.838830726239876
2192,0.7888498456298959
2193,1.01963640979317
2194,0.8701504962634659
2195,1.26732158888289
2196,1.59188387427878
2197,1.05724892105423
2198,1.20739126437151
2199,1.20489825244694
2200,1.3401815856617099
2201,0.996519210847135
2202,0.898156508143846
2203,0.8302434215869381
2204,0.7810318384402809
2205,1.4356755569773998
2206,1.13474455671688
2207,0.7209822966456209
2208,1.13689518864229
2209,1.0759069903178
2210,0.69242729442935
2211,0.8067251734562729
2212,0.7294121697349609
2213,1.06682415412538
2214,0.9083255282594991
2215,1.02853224173761
2216,0.9581482944242349
2217,2.18808799425059
2218,1.13050124814228
2219,1.24418285700607
2220,1.1368359347891202
2221,0.9640225850327719
2222,0.9943114388616658
2223,1.2747862594051298
2224,1.15362091088376
2225,0.790331188262372
2226,1.27572584188683
2227,0.958890438497173
2228,0.7965540223205692
2229,0.7872986287127242
2230,0.94469463252654
2231,0.7722812142314741
2232,0.8966416286927241
2233,1.04114765946605
2234,0.9570995960044159
2235,1.02131543363148
